U_TIME,HUMAN_TIME,MESSAGE,STAGE,P/NP
1689790597224070000,19:16:37.224074,H,UKULELE,
1689790607224894000,19:16:47.224903,H,THE_DANCE,
1689790617226808000,19:16:57.227009,H,THE_DANCE,
1689790627229146000,19:17:07.229571,H,THE_DANCE,
1689790637231028000,19:17:17.231448,H,THE_DANCE,
1689790647232845000,19:17:27.233324,H,THE_DANCE,
1689790657235061000,19:17:37.235800,H,THE_DANCE,
1689790667237701000,19:17:47.238034,H,THE_DANCE,
1689790677239590000,19:17:57.240087,H,THE_DANCE,
1689790687241612000,19:18:07.242119,H,THE_DANCE,
1689790697243771000,19:18:17.244272,H,THE_DANCE,
1689790707245859000,19:18:27.246314,H,THE_DANCE,
1689790717247923000,19:18:37.248407,H,THE_DANCE,
1689790727249786000,19:18:47.250219,H,THE_DANCE,
1689790737251708000,19:18:57.252344,H,THE_DANCE,
1689790747253891000,19:19:07.254347,H,THE_DANCE,
1689790757255956000,19:19:17.256450,H,THE_DANCE,
1689790767258008000,19:19:27.258448,H,THE_DANCE,
1689790777259878000,19:19:37.260400,H,THE_DANCE,
1689790787261868000,19:19:47.262328,H,THE_DANCE,
1689790797263468000,19:19:57.263972,H,THE_DANCE,
1689790807265513000,19:20:07.266018,H,THE_DANCE,
1689790817268168000,19:20:17.268629,H,THE_DANCE,
1689790827270218000,19:20:27.270634,H,THE_DANCE,
1689790837272245000,19:20:37.272744,H,THE_DANCE,
1689790847274269000,19:20:47.274705,H,THE_DANCE,
1689790851601203000,19:20:51.601655,START,THE_DANCE,
1689790857276236000,19:20:57.276706,H,THE_DANCE,
1689790867278306000,19:21:07.278753,H,THE_DANCE,
1689790877280336000,19:21:17.280769,H,THE_DANCE,
1689790883837189000,19:21:23.837645,CHANGE_COSTUME,THE_DANCE,
1689790887294500000,19:21:27.294923,H,THE_DANCE,
1689790897296270000,19:21:37.296902,H,THE_DANCE,
1689790907298415000,19:21:47.298852,H,THE_DANCE,
1689790917300387000,19:21:57.300830,H,THE_DANCE,
1689790927302424000,19:22:07.302915,H,THE_DANCE,
1689790937304492000,19:22:17.304927,H,THE_DANCE,
1689790947306510000,19:22:27.307019,H,THE_DANCE,
1689790957308663000,19:22:37.309082,H,THE_DANCE,
1689790967310727000,19:22:47.311275,H,THE_DANCE,
1689790977312592000,19:22:57.313248,H,THE_DANCE,
1689790987314930000,19:23:07.315450,H,THE_DANCE,
1689790997317111000,19:23:17.317579,H,THE_DANCE,
1689791007319220000,19:23:27.319657,H,THE_DANCE,
1689791017320827000,19:23:37.321324,H,THE_DANCE,
1689791027322665000,19:23:47.323112,H,THE_DANCE,
1689791037325022000,19:23:57.325318,H,THE_DANCE,
1689791047326921000,19:24:07.327510,H,THE_DANCE,
1689791057329144000,19:24:17.329627,H,THE_DANCE,
1689791067331294000,19:24:27.331608,H,THE_DANCE,
1689791077333196000,19:24:37.333728,H,THE_DANCE,
1689791087335345000,19:24:47.335836,H,THE_DANCE,
1689791097336612000,19:24:57.336980,H,THE_DANCE,
1689791107337543000,19:25:07.338027,H,THE_DANCE,
1689791117339630000,19:25:17.340508,H,THE_DANCE,
1689791127342047000,19:25:27.344979,H,THE_DANCE,
1689791137347338000,19:25:37.347784,H,UKULELE,
1689791147349186000,19:25:47.349669,H,UKULELE,
1689791147561067000,19:25:47.561512,NO ACTION CARD FLIP ,UKULELE,
1689791157351332000,19:25:57.351828,H,UKULELE,
1689791167353443000,19:26:07.353936,H,UKULELE,
1689791177355596000,19:26:17.356383,H,UKULELE,
1689791187358093000,19:26:27.358611,H,UKULELE,
1689791197360294000,19:26:37.360737,H,UKULELE,
1689791207362351000,19:26:47.362835,H,UKULELE,
1689791217364207000,19:26:57.364829,H,UKULELE,
1689791227366400000,19:27:07.366916,H,UKULELE,
1689791237293497000,19:27:17.294329,PERFORMER_TALK,UKULELE,
1689791237367745000,19:27:17.368681,H,UKULELE,
1689791247370156000,19:27:27.370780,H,UKULELE,
1689791257372214000,19:27:37.372591,H,UKULELE,
1689791267374273000,19:27:47.374778,H,UKULELE,
1689791277376160000,19:27:57.376415,H,UKULELE,
1689791287377750000,19:28:07.378135,H,UKULELE,
1689791297379302000,19:28:17.379768,H,UKULELE,
1689791307380501000,19:28:27.380993,H,UKULELE,
1689791311607677000,19:28:31.608303,FLIPED THE NUMBER BACK ON TRACK,UKULELE,
1689791317381832000,19:28:37.382177,H,DOING_NOTHING,
1689791327383108000,19:28:47.383350,H,DOING_NOTHING,
1689791332116012000,19:28:52.116663,PUT_ON_COSTUME,DOING_NOTHING,
1689791337384210000,19:28:57.384740,H,DOING_NOTHING,
1689791347385821000,19:29:07.386242,H,DOING_NOTHING,
1689791357387680000,19:29:17.388554,H,DOING_NOTHING,
1689791367389670000,19:29:27.391353,H,DOING_NOTHING,
1689791377394128000,19:29:37.396082,H,DOING_NOTHING,
1689791387398196000,19:29:47.398601,H,DOING_NOTHING,
1689791397399955000,19:29:57.400146,H,DOING_NOTHING,
1689791407402116000,19:30:07.402604,H,DOING_NOTHING,
1689791417405052000,19:30:17.405636,H,DOING_NOTHING,
1689791427407127000,19:30:27.407510,H,DOING_NOTHING,
1689791437408789000,19:30:37.408905,H,DOING_NOTHING,
1689791447410346000,19:30:47.410802,H,DOING_NOTHING,
1689791457412447000,19:30:57.412868,H,DOING_NOTHING,
1689791467414433000,19:31:07.414858,H,DOING_NOTHING,
1689791477416386000,19:31:17.417026,H,DOING_NOTHING,
1689791487418548000,19:31:27.419013,H,DOING_NOTHING,
1689791497420571000,19:31:37.421033,H,PLANT_CARE,
1689791507422432000,19:31:47.423073,H,PLANT_CARE,
1689791517424752000,19:31:57.425214,H,PLANT_CARE,
1689791527426239000,19:32:07.426628,H,PLANT_CARE,
1689791537428017000,19:32:17.428631,H,PLANT_CARE,
1689791547429346000,19:32:27.429679,H,PLANT_CARE,
1689791557431130000,19:32:37.431650,H,PLANT_CARE,
1689791567433165000,19:32:47.433630,H,PLANT_CARE,
1689791577435225000,19:32:57.436173,H,PLANT_CARE,
1689791587437693000,19:33:07.437962,H,PLANT_CARE,
1689791597262547000,19:33:17.263241,PERFORMER_TALK,PLANT_CARE,
1689791597438677000,19:33:17.439263,H,PLANT_CARE,
1689791607440984000,19:33:27.441457,H,PLANT_CARE,
1689791617443080000,19:33:37.443450,H,PLANT_CARE,
1689791627444709000,19:33:47.445035,H,PLANT_CARE,
1689791637446425000,19:33:57.446876,H,PLANT_CARE,
1689791647448503000,19:34:07.448968,H,PLANT_CARE,
1689791657450519000,19:34:17.450963,H,GRIEF_EXERCISE,
1689791667451619000,19:34:27.451845,H,GRIEF_EXERCISE,
1689791677453312000,19:34:37.453755,H,GRIEF_EXERCISE,
1689791687455353000,19:34:47.455842,H,GRIEF_EXERCISE,
1689791697456852000,19:34:57.457343,H,GRIEF_EXERCISE,
1689791702774907000,19:35:02.775514,CHANGE_COSTUME,GRIEF_EXERCISE,
1689791707459404000,19:35:07.459892,H,GRIEF_EXERCISE,
1689791717461556000,19:35:17.463163,H,GRIEF_EXERCISE,
1689791727464952000,19:35:27.465391,H,GRIEF_EXERCISE,
1689791737467030000,19:35:37.467333,H,GRIEF_EXERCISE,
1689791747468248000,19:35:47.468733,H,GRIEF_EXERCISE,
1689791757482264000,19:35:57.482653,H,GRIEF_EXERCISE,
1689791767484052000,19:36:07.484469,H,GRIEF_EXERCISE,
1689791777486044000,19:36:17.486509,H,GRIEF_EXERCISE,
1689791787487990000,19:36:27.488246,H,GRIEF_EXERCISE,
1689791797489563000,19:36:37.490061,H,GRIEF_EXERCISE,
1689791807491445000,19:36:47.491894,H,GRIEF_EXERCISE,
1689791817492588000,19:36:57.493090,H,GRIEF_EXERCISE,
1689791827494718000,19:37:07.495203,H,GRIEF_EXERCISE,
1689791837496860000,19:37:17.498120,H,GRIEF_EXERCISE,
1689791847499771000,19:37:27.500222,H,GRIEF_EXERCISE,
1689791857501917000,19:37:37.502389,H,GRIEF_EXERCISE,
1689791867504485000,19:37:47.504975,H,GRIEF_EXERCISE,
1689791877505826000,19:37:57.506299,H,GRIEF_EXERCISE,
1689791887507728000,19:38:07.508198,H,GRIEF_EXERCISE,
1689791897509821000,19:38:17.510330,H,GRIEF_EXERCISE,
1689791907511350000,19:38:27.511781,H,GRIEF_EXERCISE,
1689791917513218000,19:38:37.513715,H,GRIEF_EXERCISE,
1689791927515123000,19:38:47.515550,H,POEM,
1689791937517171000,19:38:57.517673,H,POEM,
1689791947519077000,19:39:07.519535,H,POEM,
1689791957521005000,19:39:17.521513,H,POEM,
1689791967523003000,19:39:27.523848,H,POEM,
1689791977525576000,19:39:37.526403,H,POEM,
1689791987528642000,19:39:47.529112,H,POEM,
1689791997530666000,19:39:57.531198,H,POEM,
1689792007532782000,19:40:07.533271,H,POEM,
1689792017534911000,19:40:17.535364,H,POEM,
1689792027536921000,19:40:27.537359,H,POEM,
1689792037539047000,19:40:37.539505,H,POEM,
1689792047541184000,19:40:47.541655,H,POEM,
1689792057543224000,19:40:57.543713,H,POEM,
1689792067544444000,19:41:07.544947,H,POEM,
1689792077546540000,19:41:17.547034,H,POEM,
1689792087548643000,19:41:27.549070,H,POEM,
1689792097549672000,19:41:37.550121,H,POEM,
1689792107552948000,19:41:47.553892,H,POEM,
1689792117555129000,19:41:57.556335,H,POEM,
1689792127559316000,19:42:07.560242,H,POEM,
1689792137562323000,19:42:17.563391,H,POEM,
1689792147565407000,19:42:27.566580,H,POEM,
1689792157568217000,19:42:37.569158,H,POEM,
1689792167570403000,19:42:47.570749,H,THE_DANCE,
1689792177572523000,19:42:57.572997,H,THE_DANCE,
1689792187573803000,19:43:07.574326,H,THE_DANCE,
1689792197575873000,19:43:17.576299,H,THE_DANCE,
1689792207577935000,19:43:27.578241,H,THE_DANCE,
1689792217580016000,19:43:37.580385,H,THE_DANCE,
1689792227581911000,19:43:47.582318,H,THE_DANCE,
1689792234202392000,19:43:54.202729,CHANGE_COSTUME,THE_DANCE,
1689792237583432000,19:43:57.583849,H,THE_DANCE,
1689792247585233000,19:44:07.585530,H,THE_DANCE,
1689792257586854000,19:44:17.587218,H,THE_DANCE,
1689792267588781000,19:44:27.589218,H,THE_DANCE,
1689792277590825000,19:44:37.591316,H,THE_DANCE,
1689792287591808000,19:44:47.592261,H,THE_DANCE,
1689792297593697000,19:44:57.594093,H,THE_DANCE,
1689792307595675000,19:45:07.596179,H,THE_DANCE,
1689792317597738000,19:45:17.598209,H,THE_DANCE,
1689792327600326000,19:45:27.600802,H,THE_DANCE,
1689792337602388000,19:45:37.603293,H,THE_DANCE,
1689792347605148000,19:45:47.605750,H,THE_DANCE,
1689792357607402000,19:45:57.607869,H,THE_DANCE,
1689792367608970000,19:46:07.609335,H,THE_DANCE,
1689792377610767000,19:46:17.611523,H,THE_DANCE,
1689792387613073000,19:46:27.613521,H,THE_DANCE,
1689792397614722000,19:46:37.615112,H,THE_DANCE,
1689792407616782000,19:46:47.617256,H,HOOVERING,
1689792417618655000,19:46:57.619456,H,HOOVERING,
1689792427621245000,19:47:07.622359,H,HOOVERING,
1689792437624107000,19:47:17.624573,H,HOOVERING,
1689792445090188000,19:47:25.090772,CHANGE_COSTUME,HOOVERING,
1689792447625642000,19:47:27.626333,H,HOOVERING,
1689792457627976000,19:47:37.628799,H,HOOVERING,
1689792467630546000,19:47:47.631412,H,HOOVERING,
1689792477634011000,19:47:57.634496,H,HOOVERING,
1689792487635378000,19:48:07.635850,H,HOOVERING,
1689792497637393000,19:48:17.637840,H,HOOVERING,
1689792507639873000,19:48:27.640325,H,HOOVERING,
1689792517642066000,19:48:37.642536,H,HOOVERING,
1689792527644103000,19:48:47.644507,H,HOOVERING,
1689792537646051000,19:48:57.646488,H,HOOVERING,
1689792547647565000,19:49:07.648050,H,HOOVERING,
1689792557649692000,19:49:17.650141,H,HOOVERING,
1689792567651780000,19:49:27.652236,H,HOOVERING,
1689792577653893000,19:49:37.654259,H,HOOVERING,
1689792587656279000,19:49:47.656682,H,HOOVERING,
1689792597468027000,19:49:57.468475,PERFORMER_TALK,HOOVERING,
1689792597658703000,19:49:57.659051,H,HOOVERING,
1689792607660567000,19:50:07.660973,H,HOOVERING,
1689792617440024000,19:50:17.440438,LAUGHING,HOOVERING,
1689792617662659000,19:50:17.663019,H,HOOVERING,
1689792627664579000,19:50:27.664842,H,HOOVERING,
1689792637665762000,19:50:37.666158,H,HOOVERING,
1689792647667704000,19:50:47.668152,H,HOOVERING,
1689792657669772000,19:50:57.670182,H,HOOVERING,
1689792667671566000,19:51:07.671959,H,HOOVERING,
1689792677342831000,19:51:17.343558,NO NUMBER FLIP,EATING_DRINKING,
1689792677672966000,19:51:17.673268,H,EATING_DRINKING,
1689792687674802000,19:51:27.675262,H,EATING_DRINKING,
1689792697676832000,19:51:37.677290,H,EATING_DRINKING,
1689792707678934000,19:51:47.679427,H,EATING_DRINKING,
1689792717681033000,19:51:57.681526,H,EATING_DRINKING,
1689792727682314000,19:52:07.682802,H,EATING_DRINKING,
1689792737684452000,19:52:17.684848,H,EATING_DRINKING,
1689792747685971000,19:52:27.686868,H,EATING_DRINKING,
1689792757688289000,19:52:37.688919,H,EATING_DRINKING,
1689792761700970000,19:52:41.701559,FLIP CARD we are -1 ,EATING_DRINKING,
1689792767690419000,19:52:47.690732,H,RITUAL_DANCE,
1689792777692184000,19:52:57.692640,H,RITUAL_DANCE,
1689792780814313000,19:53:00.814584,PUT_ON_COSTUME,RITUAL_DANCE,
1689792787694128000,19:53:07.694470,H,RITUAL_DANCE,
1689792797696025000,19:53:17.696487,H,RITUAL_DANCE,
1689792807698099000,19:53:27.698562,H,RITUAL_DANCE,
1689792817699929000,19:53:37.700418,H,RITUAL_DANCE,
1689792827702002000,19:53:47.702676,H,RITUAL_DANCE,
1689792837704292000,19:53:57.704781,H,RITUAL_DANCE,
1689792847706444000,19:54:07.706927,H,RITUAL_DANCE,
1689792857708547000,19:54:17.709048,H,RITUAL_DANCE,
1689792867710649000,19:54:27.710981,H,RITUAL_DANCE,
1689792877712770000,19:54:37.713427,H,RITUAL_DANCE,
1689792887715223000,19:54:47.715693,H,RITUAL_DANCE,
1689792897717261000,19:54:57.717671,H,RITUAL_DANCE,
1689792907719282000,19:55:07.719967,H,RITUAL_DANCE,
1689792917721406000,19:55:17.721772,H,RITUAL_DANCE,
1689792927723680000,19:55:27.724454,H,SPOTIFY,
1689792937725685000,19:55:37.726117,H,SPOTIFY,
1689792945238592000,19:55:45.239064,CHANGE_COSTUME,SPOTIFY,
1689792947727275000,19:55:47.727716,H,SPOTIFY,
1689792957729355000,19:55:57.729934,H,SPOTIFY,
1689792967731543000,19:56:07.732108,H,SPOTIFY,
1689792977735030000,19:56:17.735338,H,SPOTIFY,
1689792987736843000,19:56:27.737368,H,SPOTIFY,
1689792997739002000,19:56:37.739451,H,SPOTIFY,
1689793007741457000,19:56:47.741908,H,SPOTIFY,
1689793017743389000,19:56:57.743886,H,SPOTIFY,
1689793027745238000,19:57:07.745850,H,SPOTIFY,
1689793037747474000,19:57:17.748175,H,SPOTIFY,
1689793047749878000,19:57:27.750333,H,SPOTIFY,
1689793057751458000,19:57:37.751937,H,SPOTIFY,
1689793067753537000,19:57:47.754004,H,SPOTIFY,
1689793077755658000,19:57:57.756068,H,SPOTIFY,
1689793087757668000,19:58:07.758089,H,SPOTIFY,
1689793097759354000,19:58:17.759754,H,SPOTIFY,
1689793107761167000,19:58:27.761745,H,SPOTIFY,
1689793117763366000,19:58:37.763822,H,SPOTIFY,
1689793127765371000,19:58:47.766186,H,SPOTIFY,
1689793137767570000,19:58:57.768008,H,SPOTIFY,
1689793147769445000,19:59:07.769890,H,SPOTIFY,
1689793157771371000,19:59:17.771767,H,SPOTIFY,
1689793167773236000,19:59:27.773698,H,SPOTIFY,
1689793177775399000,19:59:37.775887,H,SPOTIFY,
1689793187777860000,19:59:47.778304,H,SPOTIFY,
1689793197779868000,19:59:57.780366,H,SPOTIFY,
1689793207781717000,20:00:07.782151,H,SPOTIFY,
1689793217783920000,20:00:17.784309,H,SPOTIFY,
1689793227785557000,20:00:27.785887,H,SPOTIFY,
1689793237787326000,20:00:37.787812,H,SPOTIFY,
1689793243578313000,20:00:43.580054,LAUGHING,SPOTIFY,
1689793247789416000,20:00:47.789839,H,SPOTIFY,
1689793257791310000,20:00:57.791637,H,SPOTIFY,
1689793267793162000,20:01:07.793554,H,SPOTIFY,
1689793277795182000,20:01:17.795655,H,SPOTIFY,
1689793287800080000,20:01:27.800501,H,SPOTIFY,
1689793297801872000,20:01:37.802348,H,SPOTIFY,
