U_TIME,HUMAN_TIME,MESSAGE,STAGE,P/NP
1690208286837030000,15:18:06.837032,H,UKULELE,NP
1690208296837636000,15:18:16.837675,H,UKULELE,NP
1690208306840005000,15:18:26.840253,H,UKULELE,NP
1690208316841983000,15:18:36.842404,H,UKULELE,NP
1690208326843892000,15:18:46.844497,H,UKULELE,NP
1690208336845901000,15:18:56.846798,H,RITUAL_DANCE,NP
1690208346848350000,15:19:06.849128,H,RITUAL_DANCE,NP
1690208356850724000,15:19:16.851519,H,RITUAL_DANCE,NP
1690208366853168000,15:19:26.853745,H,RITUAL_DANCE,NP
1690208376855389000,15:19:36.855988,H,RITUAL_DANCE,NP
1690208386857254000,15:19:46.858031,H,RITUAL_DANCE,NP
1690208396859965000,15:19:56.860757,H,RITUAL_DANCE,NP
1690208406862234000,15:20:06.862985,H,RITUAL_DANCE,NP
1690208416865532000,15:20:16.866045,H,RITUAL_DANCE,NP
1690208426867892000,15:20:26.870614,H,RITUAL_DANCE,NP
1690208436871716000,15:20:36.872090,H,RITUAL_DANCE,NP
1690208446873936000,15:20:46.874706,H,RITUAL_DANCE,NP
1690208456876499000,15:20:56.877095,H,RITUAL_DANCE,NP
1690208466878736000,15:21:06.879331,H,RITUAL_DANCE,NP
1690208476880992000,15:21:16.881523,H,RITUAL_DANCE,NP
1690208486883135000,15:21:26.884313,H,RITUAL_DANCE,NP
1690208496885209000,15:21:36.885737,H,RITUAL_DANCE,NP
1690208506887117000,15:21:46.887573,H,RITUAL_DANCE,NP
1690208516889200000,15:21:56.889777,H,RITUAL_DANCE,NP
1690208526890974000,15:22:06.891491,H,RITUAL_DANCE,NP
1690208536892992000,15:22:16.893838,H,RITUAL_DANCE,NP
1690208546894717000,15:22:26.895216,H,RITUAL_DANCE,NP
1690208556896394000,15:22:36.896909,H,RITUAL_DANCE,NP
1690208566899046000,15:22:46.903665,H,RITUAL_DANCE,NP
1690208576905448000,15:22:56.906091,H,RITUAL_DANCE,NP
1690208580270884000,15:23:00.271331,START,RITUAL_DANCE,NP
1690208586907590000,15:23:06.908240,H,RITUAL_DANCE,NP
1690208596909752000,15:23:16.910327,H,RITUAL_DANCE,NP
1690208606912135000,15:23:26.913101,H,RITUAL_DANCE,NP
1690208612148438000,15:23:32.148814,CHANGE_COSTUME,RITUAL_DANCE,NP
1690208616914813000,15:23:36.915204,H,RITUAL_DANCE,NP
1690208626915960000,15:23:46.916531,H,RITUAL_DANCE,NP
1690208636918180000,15:23:56.918807,H,RITUAL_DANCE,NP
1690208646920370000,15:24:06.920742,H,RITUAL_DANCE,NP
1690208656922646000,15:24:16.924482,H,RITUAL_DANCE,NP
1690208666927499000,15:24:26.927912,H,RITUAL_DANCE,NP
1690208676930181000,15:24:36.932701,H,RITUAL_DANCE,NP
1690208686934922000,15:24:46.935502,H,RITUAL_DANCE,NP
1690208696938013000,15:24:56.938916,H,RITUAL_DANCE,NP
1690208706940640000,15:25:06.941210,H,RITUAL_DANCE,NP
1690208716942849000,15:25:16.943394,H,RITUAL_DANCE,NP
1690208726954146000,15:25:26.954559,H,RITUAL_DANCE,NP
1690208736956134000,15:25:36.958179,H,RITUAL_DANCE,NP
1690208746961123000,15:25:46.961466,H,RITUAL_DANCE,NP
1690208756963021000,15:25:56.963610,H,RITUAL_DANCE,NP
1690208766965361000,15:26:06.965868,H,RITUAL_DANCE,NP
1690208776967462000,15:26:16.968014,H,DOING_NOTHING,P
1690208786969689000,15:26:26.970688,H,DOING_NOTHING,P
1690208796972683000,15:26:36.973398,H,DOING_NOTHING,P
1690208806974966000,15:26:46.975497,H,DOING_NOTHING,P
1690208816977109000,15:26:56.977687,H,DOING_NOTHING,P
1690208826978749000,15:27:06.979637,H,DOING_NOTHING,P
1690208836980685000,15:27:16.981265,H,DOING_NOTHING,P
1690208846982776000,15:27:26.983179,H,DOING_NOTHING,P
1690208856984777000,15:27:36.985344,H,DOING_NOTHING,P
1690208866985917000,15:27:46.986506,H,DOING_NOTHING,P
1690208877000734000,15:27:57.001594,H,DOING_NOTHING,P
1690208887002930000,15:28:07.003527,H,DOING_NOTHING,P
1690208897005107000,15:28:17.005619,H,DOING_NOTHING,P
1690208907007103000,15:28:27.007818,H,DOING_NOTHING,P
1690208917009464000,15:28:37.010013,H,PLANT_CARE,P
1690208927011604000,15:28:47.012114,H,PLANT_CARE,P
1690208937013615000,15:28:57.014196,H,PLANT_CARE,P
1690208941128354000,15:29:01.128906,CHANGE_COSTUME,PLANT_CARE,P
1690208947014916000,15:29:07.015217,H,PLANT_CARE,P
1690208957017095000,15:29:17.017823,H,PLANT_CARE,P
1690208967020107000,15:29:27.020617,H,PLANT_CARE,P
1690208977022321000,15:29:37.023182,H,PLANT_CARE,P
1690208987025772000,15:29:47.026282,H,PLANT_CARE,P
1690208997027120000,15:29:57.027803,H,PLANT_CARE,P
1690209007029505000,15:30:07.030058,H,PLANT_CARE,P
1690209017031754000,15:30:17.032616,H,PLANT_CARE,P
1690209027034419000,15:30:27.034914,H,PLANT_CARE,P
1690209037036673000,15:30:37.038541,H,PLANT_CARE,P
1690209047040147000,15:30:47.040913,H,PLANT_CARE,P
1690209057042745000,15:30:57.043275,H,PLANT_CARE,P
1690209067044944000,15:31:07.045875,H,PLANT_CARE,P
1690209074455756000,15:31:14.458591,PERFORMER_TALK,PLANT_CARE,P
1690209077048336000,15:31:17.048829,H,PLANT_CARE,P
1690209087051189000,15:31:27.051707,H,PLANT_CARE,P
1690209097052798000,15:31:37.053002,H,PLANT_CARE,P
1690209107054370000,15:31:47.054912,H,PLANT_CARE,P
1690209117056546000,15:31:57.057281,H,PLANT_CARE,P
1690209127058913000,15:32:07.059787,H,PLANT_CARE,P
1690209137061070000,15:32:17.061628,H,PLANT_CARE,P
1690209147063178000,15:32:27.064127,H,PLANT_CARE,P
1690209157064996000,15:32:37.065555,H,UKULELE,P
1690209167067880000,15:32:47.068657,H,UKULELE,P
1690209177069431000,15:32:57.069992,H,UKULELE,P
1690209187070623000,15:33:07.071077,H,UKULELE,P
1690209187394601000,15:33:07.394888,REMOVE_COSTUME,UKULELE,P
1690209197072616000,15:33:17.073185,H,UKULELE,P
1690209207073609000,15:33:27.074122,H,UKULELE,P
1690209217075567000,15:33:37.076154,H,UKULELE,P
1690209227078260000,15:33:47.079517,H,UKULELE,P
1690209237082193000,15:33:57.082738,H,UKULELE,P
1690209247084379000,15:34:07.085147,H,UKULELE,P
1690209249154169000,15:34:09.154337,PERFORMER_TALK,UKULELE,P
1690209257086871000,15:34:17.087399,H,UKULELE,P
1690209267088956000,15:34:27.089956,H,UKULELE,P
1690209277091515000,15:34:37.091999,H,UKULELE,P
1690209287093162000,15:34:47.093937,H,UKULELE,P
1690209297095607000,15:34:57.096166,H,UKULELE,P
1690209307097664000,15:35:07.098464,H,UKULELE,P
1690209317100166000,15:35:17.100787,H,UKULELE,P
1690209327102504000,15:35:27.103239,H,UKULELE,P
1690209337104001000,15:35:37.104495,H,UKULELE,P
1690209347105979000,15:35:47.106364,H,THE_DANCE,NP
1690209356237645000,15:35:56.238415,CHANGE_COSTUME,THE_DANCE,NP
1690209357107905000,15:35:57.108221,H,THE_DANCE,NP
1690209367109362000,15:36:07.110431,H,THE_DANCE,NP
1690209377111982000,15:36:17.112638,H,THE_DANCE,NP
1690209387114857000,15:36:27.115317,H,THE_DANCE,NP
1690209397116867000,15:36:37.117404,H,THE_DANCE,NP
1690209407119141000,15:36:47.119691,H,THE_DANCE,NP
1690209417132746000,15:36:57.133621,H,THE_DANCE,NP
1690209427135311000,15:37:07.136257,H,THE_DANCE,NP
1690209437139349000,15:37:17.140628,H,THE_DANCE,NP
1690209447143927000,15:37:27.148965,H,THE_DANCE,NP
1690209457164112000,15:37:37.167153,H,THE_DANCE,NP
1690209467169052000,15:37:47.169498,H,THE_DANCE,NP
1690209477171313000,15:37:57.171694,H,THE_DANCE,NP
1690209487173107000,15:38:07.173648,H,THE_DANCE,NP
1690209497174592000,15:38:17.175531,H,THE_DANCE,NP
1690209507177418000,15:38:27.178417,H,THE_DANCE,NP
1690209517179978000,15:38:37.180375,H,THE_DANCE,NP
1690209530447872000,15:38:50.448337,H,THE_DANCE,NP
1690209540449750000,15:39:00.450256,H,THE_DANCE,NP
1690209550451829000,15:39:10.452361,H,THE_DANCE,NP
1690209560454413000,15:39:20.454936,H,THE_DANCE,NP
1690209570456482000,15:39:30.457549,H,THE_DANCE,NP
1690209580459051000,15:39:40.459599,H,THE_DANCE,NP
1690209590461152000,15:39:50.461689,H,THE_DANCE,NP
1690209600463204000,15:40:00.477991,H,SPOTIFY,NP
1690209604974702000,15:40:04.975171,CHANGE_COSTUME,SPOTIFY,NP
1690209610479328000,15:40:12.010781,H,SPOTIFY,NP
1690209621700712000,15:40:21.703893,CHANGE_COSTUME,SPOTIFY,NP
1690209622012332000,15:40:22.013019,H,SPOTIFY,NP
1690209632013952000,15:40:32.014422,H,SPOTIFY,NP
1690209642015977000,15:40:42.016996,H,SPOTIFY,NP
1690209652018495000,15:40:52.019027,H,SPOTIFY,NP
1690209662020751000,15:41:02.021484,H,SPOTIFY,NP
1690209672023137000,15:41:12.023665,H,SPOTIFY,NP
1690209682028620000,15:41:22.028931,H,SPOTIFY,NP
1690209692030340000,15:41:32.030694,H,SPOTIFY,NP
1690209702032874000,15:41:42.033604,H,SPOTIFY,NP
1690209712036208000,15:41:52.036781,H,SPOTIFY,NP
1690209722038361000,15:42:02.038880,H,SPOTIFY,NP
1690209732041061000,15:42:12.041622,H,SPOTIFY,NP
1690209742044159000,15:42:22.044749,H,SPOTIFY,NP
1690209752046076000,15:42:32.046560,H,SPOTIFY,NP
1690209762048692000,15:42:42.051442,H,SPOTIFY,NP
1690209772053135000,15:42:52.053715,H,SPOTIFY,NP
1690209782055748000,15:43:02.056401,H,GRIEF_EXERCISE,P
1690209792057770000,15:43:12.058314,H,GRIEF_EXERCISE,P
1690209802059994000,15:43:22.060570,H,GRIEF_EXERCISE,P
1690209812062299000,15:43:32.062890,H,GRIEF_EXERCISE,P
1690209822064557000,15:43:42.065477,H,GRIEF_EXERCISE,P
1690209832067837000,15:43:52.068434,H,GRIEF_EXERCISE,P
1690209842070140000,15:44:02.070708,H,GRIEF_EXERCISE,P
1690209852072217000,15:44:12.072859,H,GRIEF_EXERCISE,P
1690209855355321000,15:44:15.355750,CHANGE_COSTUME,GRIEF_EXERCISE,P
1690209862074767000,15:44:22.075270,H,GRIEF_EXERCISE,P
1690209872076822000,15:44:32.077762,H,GRIEF_EXERCISE,P
1690209882079435000,15:44:42.079945,H,GRIEF_EXERCISE,P
1690209892081528000,15:44:52.082622,H,GRIEF_EXERCISE,P
1690209902084158000,15:45:02.084686,H,GRIEF_EXERCISE,P
1690209912086808000,15:45:12.087294,H,GRIEF_EXERCISE,P
1690209922089044000,15:45:22.090479,H,GRIEF_EXERCISE,P
1690209932091398000,15:45:32.092514,H,GRIEF_EXERCISE,P
1690209942093908000,15:45:42.094341,H,GRIEF_EXERCISE,P
1690209952096007000,15:45:52.096502,H,GRIEF_EXERCISE,P
1690209962098670000,15:46:02.099302,H,GRIEF_EXERCISE,P
1690209972101836000,15:46:12.102768,H,GRIEF_EXERCISE,P
1690209982104324000,15:46:22.104807,H,GRIEF_EXERCISE,P
1690209992107089000,15:46:32.107632,H,GRIEF_EXERCISE,P
1690210002108036000,15:46:42.108571,H,GRIEF_EXERCISE,P
1690210012110033000,15:46:52.110609,H,GRIEF_EXERCISE,P
1690210332361624000,15:52:12.361627,H,UKULELE,NP
1690210337029891000,15:52:17.030014,,PLANT_CARE,NP
1690210342361785000,15:52:22.361998,H,UKULELE,NP
1690210352362820000,15:52:32.363530,H,POEM,NP
1690210362365443000,15:52:42.366513,H,HOOVERING,P
1690210372368088000,15:52:52.368988,H,HOOVERING,P
1690210381396758000,15:53:01.397597,CHANGE_COSTUME,HOOVERING,P
1690210382370535000,15:53:02.371365,H,HOOVERING,P
1690210390808694000,15:53:10.809681,APP CRASHED,HOOVERING,P
1690210392373044000,15:53:12.373566,H,HOOVERING,P
1690210402374749000,15:53:22.375165,H,HOOVERING,P
1690210412376665000,15:53:32.377359,H,HOOVERING,P
1690210422378841000,15:53:42.379197,H,HOOVERING,P
1690210432380636000,15:53:52.381206,H,HOOVERING,P
1690210442382832000,15:54:02.383313,H,HOOVERING,P
1690210449026710000,15:54:09.027074,MISSED POEM NP,HOOVERING,P
1690210452384881000,15:54:12.385333,H,HOOVERING,P
1690210462386907000,15:54:22.387914,H,HOOVERING,P
1690210464110185000,15:54:24.110898,PERFORMER_TALK,HOOVERING,P
1690210472388624000,15:54:32.389668,H,HOOVERING,P
1690210482391264000,15:54:42.391785,H,HOOVERING,P
1690210492393365000,15:54:52.393863,H,HOOVERING,P
1690210502395466000,15:55:02.395952,H,HOOVERING,P
1690210512404591000,15:55:12.405153,H,HOOVERING,P
1690210522406389000,15:55:22.406712,H,HOOVERING,P
1690210532408195000,15:55:32.409195,H,HOOVERING,P
1690210542410333000,15:55:42.410892,H,HOOVERING,P
1690210544700134000,15:55:44.700675,PERFORMER_TALK,HOOVERING,P
1690210552412578000,15:55:52.413419,H,HOOVERING,P
1690210562415061000,15:56:02.415755,H,HOOVERING,P
1690210572417290000,15:56:12.418309,H,HOOVERING,P
1690210582419893000,15:56:22.420447,H,HOOVERING,P
1690210592421965000,15:56:32.422474,H,EATING_DRINKING,NP
1690210600772779000,15:56:40.773152,REMOVE_COSTUME,EATING_DRINKING,NP
1690210602423921000,15:56:42.424281,H,EATING_DRINKING,NP
1690210603899876000,15:56:43.900349,REMOVE_COSTUME,EATING_DRINKING,NP
1690210609973095000,15:56:49.973529,REMOVE_COSTUME,EATING_DRINKING,NP
1690210612425762000,15:56:52.426475,H,EATING_DRINKING,NP
1690210622428086000,15:57:02.428721,H,EATING_DRINKING,NP
1690210627295855000,15:57:07.296470,,EATING_DRINKING,NP
1690210628632225000,15:57:08.632674,,EATING_DRINKING,NP
1690210632430283000,15:57:12.430802,H,EATING_DRINKING,NP
1690210633798086000,15:57:13.798908,,EATING_DRINKING,NP
1690210642432353000,15:57:22.432870,H,EATING_DRINKING,NP
1690210644326440000,15:57:24.326888,PERFORMER_TALK,EATING_DRINKING,NP
1690210652434152000,15:57:32.434889,H,EATING_DRINKING,NP
1690210662436355000,15:57:42.436936,H,EATING_DRINKING,NP
1690210672438497000,15:57:52.439025,H,EATING_DRINKING,NP
1690210682440316000,15:58:02.440871,H,EATING_DRINKING,NP
1690210692442548000,15:58:12.443109,H,EATING_DRINKING,NP
1690210702444753000,15:58:22.445309,H,EATING_DRINKING,NP
1690210710753711000,15:58:30.754283,CHANGE_COSTUME,THE_DANCE,P
1690210712446704000,15:58:32.447220,H,THE_DANCE,P
1690210712917478000,15:58:32.917823,PUT_ON_COSTUME,THE_DANCE,P
1690210722448685000,15:58:42.449270,H,THE_DANCE,P
1690210732449914000,15:58:52.450424,H,THE_DANCE,P
1690210742451879000,15:59:02.452467,H,THE_DANCE,P
1690210752454127000,15:59:12.455166,H,THE_DANCE,P
1690210762456780000,15:59:22.457685,H,THE_DANCE,P
1690210772458825000,15:59:32.459102,H,THE_DANCE,P
1690210782459989000,15:59:42.460368,H,THE_DANCE,P
1690210792460842000,15:59:52.461446,H,THE_DANCE,P
1690210802462792000,16:00:02.463133,H,THE_DANCE,P
1690210812464506000,16:00:12.464987,H,THE_DANCE,P
1690210822466545000,16:00:22.467136,H,THE_DANCE,P
1690210832468725000,16:00:32.469656,H,THE_DANCE,P
1690210842471205000,16:00:42.471779,H,THE_DANCE,P
1690210852473136000,16:00:52.473752,H,THE_DANCE,P
1690210862475187000,16:01:02.475738,H,THE_DANCE,P
1690210872477276000,16:01:12.477811,H,THE_DANCE,P
1690210882479457000,16:01:22.480065,H,THE_DANCE,P
1690210892481503000,16:01:32.481904,H,THE_DANCE,P
1690210902483450000,16:01:42.484025,H,THE_DANCE,P
1690210912485589000,16:01:52.486367,H,THE_DANCE,P
1690210916515761000,16:01:56.515947,DONE,THE_DANCE,P
1690210922487790000,16:02:02.488820,H,THE_DANCE,P
